platform,komentar,timestamp,sentimen
Instagram,produk lokal akan kalah sama produk impor pak ini menjatuhkaegeri sendiri secara tidak .,3/9/2025 16:28,Positif
Instagram,58 diekspor aja ganti naturalisasi😂😂😂😂,4/25/2025 16:01,Negatif
Instagram,klo ini benar ...mulailh lakukan beli produk dlm ..toh slm ini dibatasi tp qt spt lbh bangha pakai/beli produk ..sampai muncul,3/27/2025 6:42,Netral
Instagram,paling kasian petani kayanya klo import se-bebas,4/17/2025 10:06,Netral
Instagram,ayo apa yang harus kita lakukan? mati di negeri sendiri? 😂,2/23/2025 20:41,Netral
Instagram,gs deh buat produk2 lokal 😂😂,4/25/2025 6:45,Positif
Instagram,gd luck,3/6/2025 9:55,Netral
Instagram,cara untuk manghancurkan ..,4/29/2025 4:52,Negatif
Instagram,makin tua makin lucu😂😂,3/3/2025 23:05,Netral
Instagram,klo presiden gitu bisa pergantian pemain ga ...?,4/23/2025 0:53,Negatif
Instagram,kntol,4/12/2025 4:35,Netral
Instagram,a ge capek ... negara gini ... ... 😂😂😭😭😭,3/21/2025 4:16,Negatif
Instagram,antek asing😂,4/19/2025 13:09,Netral
Instagram,pasar makin sepi 👏👏👏👏,2/22/2025 18:27,Netral
Instagram,kita harus mandiri jangan apa-apa impor😂,3/24/2025 10:37,Negatif
Instagram,salah ngomong apa gimana,4/13/2025 22:45,Netral
Instagram,... jemput dia yah,3/29/2025 7:24,Netral
Instagram,ini para penasihat presiden pada kerja ga ya😂,4/30/2025 20:07,Netral
Instagram,🤦🏽‍♂️,4/20/2025 17:41,Netral
Instagram,trus kalau semua pejabat hasil rakyat bagaimana??,4/18/2025 9:34,Netral
Instagram,bukaya suort lokal malah,2/20/2025 17:19,Positif
Instagram,mendinibran kalo gini praboo gabisa jadi bisanya cuma jadi purnairaan tni . bangke dia enteng banget ngomong dan sukmbil rata . kalo mau anies juga,2/27/2025 8:46,Netral
Instagram,blm ada setahun menjabat udh dasyat bener berubahnya,4/5/2025 10:06,Netral
Instagram,bikin usaha dndonesia dipersulit belom pajak belom . sedangkan produk impor bebas yang tidak ada kontribusi nya hadeh negara macam,4/14/2025 13:23,Netral
Instagram,el omon-,3/18/2025 8:37,Netral
Instagram,udh capek2 presiden jokoi batasi semua sampe buat sasembada ... e oenerusnya malah mau buka impor se dn bebas?,3/8/2025 17:18,Positif
Instagram,di una sampai bikin tarif impor guna menenjot produksi dalam negeri agar tidak berketergantungan dengaegara lain terutama . disini?,4/29/2025 12:38,Negatif
Instagram,ora pahabsi pikirane😢,4/19/2025 8:16,Negatif
Instagram,mari kita impor .. impor .. .. dan jangan lupa impor baju dan sepatu ....,4/10/2025 2:10,Negatif
Instagram,siap2 pengusaha lokal gulung,4/23/2025 3:24,Positif
Instagram,merasa bersalah karena udah pilih 02 mfin aku ya rakyat indonesia 😢,4/16/2025 19:24,Netral
Instagram,harusnya kurangmpor .. dukung produk .. 😢,3/24/2025 18:43,Netral
Instagram,mematikan bisnis dalam .. trutama,4/10/2025 21:18,Netral
Instagram,persiden ter sepanjang sejarah,4/21/2025 15:50,Netral
Instagram,mau imporapi market sepi😢,3/26/2025 18:49,Negatif
Instagram,. tambah suram ini . bubar aja,4/8/2025 21:34,Negatif
Instagram,dia menyebut dirinya sendiri antek,4/21/2025 21:33,Netral
Instagram,dulu klo pelajaran ekonomi mendorong pendapataegara harus ....... ini malah utamakan . gimasib produsen indonesia,4/11/2025 15:08,Negatif
Instagram,makin hancur aja industri dalam . ...,4/30/2025 4:26,Negatif
Instagram,manusia 58%pasti bahagia dan bersyukur melihat ini😂,3/4/2025 4:04,Netral
Instagram,hancurkan jatah 😂😂😂,4/21/2025 0:23,Negatif
Instagram,bea cukai : 🤑,3/30/2025 5:46,Netral
Instagram,hadeh mahkan dan menyebalkan sekali,3/6/2025 21:06,Netral
Instagram,"mafia impor sg dengan , para petani kena ...",4/25/2025 1:22,Negatif
Instagram,petani akan semakin milih impor biar dapat upeti,3/6/2025 7:06,Netral
Instagram,pendukungnya pasti bana banget 🤣🤣🤣🤣,3/6/2025 19:57,Netral
Instagram,agak lain kirain mau melindungi dlm negri cinnah air,3/9/2025 4:01,Negatif
Instagram,gk d ik d tiktok berita nya menindas,2/24/2025 12:27,Positif
Instagram,kasian petani dan peternak 😢😢😢,4/5/2025 6:40,Negatif
Instagram,gk bisa mikir apa ..terus gunanya antimpres dan stafsueabrek utk apa?,3/6/2025 11:22,Netral
Instagram,ganti presiden aja bole na😢,4/3/2025 2:36,Negatif
Instagram,eh kalo semua nantmpor gada regulasi bahaya banget 😮,4/21/2025 18:58,Netral
Instagram,dulu mau setop impor katanya pak😂,4/4/2025 17:45,Netral
Instagram,begiih klo jadi presiden hasil kecurangan dan manipulasi 😢,4/30/2025 23:08,Negatif
Instagram,"mohon dikaji ulang sebeluemutuskn ,",3/25/2025 1:15,Netral
Instagram,"pengen bisa .. klo import yg "" aja selebihnya cintai produk indonesia selama itu barang bagus ☕",4/27/2025 0:46,Netral
Instagram,di tunu in aja lagian juga sudah usia aktunya pulang ke sang pencipta jg nak biarkaanti di pertanung jaabkan ...malaikat sdh menunu nya dr segalmal,2/22/2025 0:26,Netral
Instagram,emang agak yang milihnya lebih parah😂,4/23/2025 10:55,Netral
Instagram,bisa tuker tambah ga sama presiden .......,3/29/2025 15:35,Negatif
Instagram,"kenapa malah impor yg skrng dzinkan ""an?? pak coba cek itu harga sayur mayur & daging di rapa ilayaarga nya masih naik & "" banyak yg mengeluh dengan harga di pasar sampai sekarang blm turun stabil . @",4/27/2025 14:31,Netral
Instagram,apakah kita semua disuruh mati sama pemerintah?,4/28/2025 12:02,Positif
Instagram,parah kebijakan dia gda yang menguntung kan rakyat😢,4/9/2025 11:01,Netral
Instagram,ngeri setelah masa jabatan selesai entar di daka penyalahgunn kuota import kayak tom ......,4/15/2025 5:42,Netral
Instagram,industri tekstil sudah sangaertekan banyak pabrik tekstil gulung phk ribuan karyaan per satu . dengan berjalaya kebijakan ini ga tau lagi deh bakal kaya bener-bener hanya keim kepadah yang bikin ga gila hidup di negara kaya,3/9/2025 0:58,Netral
Instagram,cara pikir beliau ini merugikan bangsa daegara😂,3/21/2025 3:11,Negatif
Instagram,ternyata samja cuma ganti casing,3/5/2025 11:08,Netral
Instagram,lha malah dibanjiri produk gimana umkau bersaing?,3/30/2025 2:36,Netral
Instagram,prediden kita ini udah pikun apa emang beneran munafik ucapaya bikigelus,4/3/2025 23:01,Netral
Instagram,mat menjerit kami setiap masa panen import,4/10/2025 17:47,Netral
Instagram,ok ga😂😂😂,3/15/2025 17:29,Positif
Instagram,presiden tertaik sepanjang masa😍,3/18/2025 11:24,Netral
Instagram,makin ga jelas dan makin,2/22/2025 17:18,Negatif
Instagram,membuat rakyaambah meroket miskin memang ida yang luar,4/5/2025 22:53,Positif
Instagram,k presiden tert sepanjang,3/15/2025 3:13,Netral
Instagram,china stop impor .... 👏👏👏 ini malah begini konoha😢,4/29/2025 16:38,Netral
Instagram,sdh tdk ada yg bisa diharapkan untuk memperkuat sektor industri dlm ... hitung mundur kocar kacirnya ekonomi .... ......,4/12/2025 13:26,Netral
Instagram,gemo bikin melongo,4/27/2025 2:39,Netral
Instagram,pak jangan bentar di makzulkan aja . udah gitu akilnya gak ada suara,3/25/2025 14:31,Netral
Instagram,lanjutkan hancur ..... dulu bapak bilang hancur th ternyata yg hancurin bapak ...... baru percaya,2/22/2025 13:34,Netral
Instagram,"jangan jadi presiden yang peoasure setiap hal yang mau masue negara ini dyain boleh2 .....na bisa """" kah pak???",3/10/2025 11:35,Netral
Instagram,apa itu aja pake produk murah tiongkok 👍,3/2/2025 16:09,Positif
Instagram,persaingan ketat bagi produk ...,3/25/2025 22:50,Negatif
Instagram,ini yakin impor bukan ekspor?,3/18/2025 21:06,Netral
Instagram,praboo terkesan plin plan dan tidak tahu apa yang telah dia ucapkan 😂😂😂,3/15/2025 22:44,Netral
Instagram,gimasib pedagang kecil kyita pak? tlg perhatikan kita jg bikin rakyat kecilmu ini makin,4/2/2025 20:24,Netral
Instagram,setiap hari ada saja berita buruk ...😢,3/10/2025 23:45,Netral
Instagram,st kampanye jadi macan,2/21/2025 14:42,Netral
Instagram,kok ngaur seh asal ucap 😢,4/7/2025 5:15,Positif
Instagram,beliau cuma berambisi jdi presiden tp langkah2 nya selalu tdk dipikirkan dgn,3/5/2025 1:59,Netral
Instagram,bentar lagi pada goyang sama produk pilihan kalian ini memang aneh buat memajukaegrni😂😂😂,4/27/2025 15:18,Netral
Instagram,ini brita udah akurat belm ya?,4/4/2025 6:24,Netral
Instagram,barang2 chinkan membanjirndonesia lokal makin tidak . pabrik2 akan p datang penganuran2 baru 🤕🤕🤕🤕🤕,3/15/2025 19:49,Positif
Instagram,semakin kelihatan saja kerja nya garang di aal melempem ketika sudah jadi 😁,3/9/2025 7:58,Netral
Instagram,ga‘ kedengaran suara 58% jangan2,3/27/2025 23:39,Negatif
Instagram,ternyata kuat belum tentu pintar 😅,3/29/2025 6:54,Netral
Instagram,harusnya pak bebas ekspor kemana saja,3/21/2025 17:24,Netral
Instagram,tolong dibuka dong aliexpre nya 😅,3/10/2025 10:07,Netral
Instagram,negara cina makin . 🔥,2/26/2025 17:07,Negatif
Instagram,saya setuju soale ketika diurusi plat merah banyak,4/8/2025 22:31,Netral
Instagram,lahya kapaegara kita jadi negara yg merdeka pangan😢,3/23/2025 7:53,Netral
Instagram,rip barang dalam negeri 😢,3/29/2025 4:26,Negatif
Instagram,presiden sedikit demi sendikit membunuh petani dan perternak indonesia secara tak langsung🔥👏,3/24/2025 13:04,Netral
Instagram,ini yg bilang mas anies mas . ternyata benar penilaian mas anies ke .,4/13/2025 6:09,Netral
Instagram,paling sebentar lagi klarifikasi 😂,2/20/2025 7:50,Netral
Instagram,impor perakilan aiden dari . boleh?,4/15/2025 2:16,Netral
Instagram,""" manufaktur indo ...",3/1/2025 12:28,Netral
Instagram,maklum aja presiden kita kan udah,4/23/2025 4:41,Netral
Instagram,perasn janjinya kita harus jadi negara yg jangan bergantung sm .,3/13/2025 21:22,Netral
Instagram,sektor industri siap2 gulung tikar di hajar habis2an produk ..terutama ..,4/30/2025 4:57,Netral
Instagram,anak erik tohir itu buka,3/6/2025 16:55,Netral
Instagram,intinya cari cuan sendiri👏,4/27/2025 2:36,Netral
Instagram,kabar buruk slalu dari,3/6/2025 19:28,Netral
Instagram,negara lain berusaha ekspor malah pengeya impor 😮,4/30/2025 14:48,Netral
Instagram,strategi hadapi,3/26/2025 1:41,Netral
Instagram,h makigelantur aja pak praboo ini😢,3/30/2025 6:20,Negatif
Instagram,kim jong un impor,3/24/2025 20:41,Netral
Instagram,maju terus pak laan ekonomi culas yahudi dgn kemandirian yg n lanjuten👍🇲🇨🇲🇨🇲🇨,2/23/2025 18:58,Netral
Instagram,kebijakan kontol yg selalu bikin susah rakyat!!! 🔥🔥🔥,3/7/2025 9:16,Netral
Instagram,aduh gaat dlm kondisi skrg ini saja sdh banyak gulung tikar gmn sampe kalo bebas impory😢😢😢😢mikir dong pak😂😂😂,3/16/2025 0:04,Netral
Instagram,yg pnting produk lokal bisa brsaing trhdap kualitas cntohnya untuk pekerjn perpipn air mnuaupun industri kami blundapat produk buatan lokal yg punya kualitas bhkan hampir 80% tdak ada brang lokal yg di .,3/10/2025 19:44,Netral
Instagram,impoakyat boleh nak indonesia perlu ganti,4/18/2025 0:33,Netral
Instagram,dah tua males mikir yg,4/29/2025 8:25,Netral
Instagram,kalo beluampu berpikir jangan gegabah untuk menjadi seorang presiden anda tidak sedang memimpin upacarda sedang memimpin sebuah dengan kata mf yg sebesar-besarnya sudilah kiranya sebaiknynda,3/2/2025 20:48,Netral
Instagram,mana janji mau mengejar sama memiskin itu ditegaskan dlu bikin kebijakan yg menguntungkan aja belum bisa ditegaskan janji memberantas,4/15/2025 20:55,Netral
Instagram,ngisme 😢,4/18/2025 2:21,Negatif
Instagram,menujmkm donfa era kah?,2/25/2025 6:49,Netral
Instagram,ide aneh yg terus ini presiden mikir ny cuma buat sistem gk mikiakyat yg di dalem sistem ny sengsarpa .,4/25/2025 0:40,Netral
Instagram,lah produk dalam negeri gmna . makin hancur . belom lagi pasti harga rupiah jauh,4/5/2025 10:06,Negatif
Instagram,kaum 58% sg bgt,4/30/2025 2:30,Netral
Instagram,asal jeplak,3/18/2025 12:57,Netral
Instagram,berarti boleh dong impor mobil bekas dari,3/6/2025 19:37,Netral
Instagram,impor koruptor aja boleh apalagnpor lain2😂,3/5/2025 20:43,Netral
Instagram,sabar y paling abis,3/12/2025 21:29,Netral
Instagram,kok gini amat ya pemimpiya😂😂,3/13/2025 23:32,Positif
Instagram,nasib produk lokal 😢,4/13/2025 13:54,Positif
Instagram,😂😂😂😂😂 impor semu masuelr industri lokal,2/24/2025 22:34,Positif
Instagram,apa dipikiran bapak ini ?,3/16/2025 14:25,Netral
Instagram,bingung juga kalo dibiarin bisbis arza ong tujuaya genosida lagipula dunia juga dipusingin sama pajaknya si trump kayaknya sengaja ngalihin isu biar negara2 sibue tarif pajak daripada mikirin,4/29/2025 1:40,Netral
Instagram,karep e piye to?lha mosok arep impor lc lokal piye ...,4/14/2025 7:29,Positif
Instagram,impor presiden dari arab atau dari,3/18/2025 6:21,Netral
Instagram,efek sroke jadi,4/14/2025 3:05,Positif
Instagram,gais yuk pakai produk2 lokal supaya perputaran uangnya tetap didalam,2/23/2025 11:26,Positif
Instagram,siapa sja blh imporapi dgn pajak importnya 1% ya pak 😂,2/20/2025 12:43,Netral
Instagram,pemimpin yangbkurang leterasi ekonomi dan penasihat nya tukaolajh,4/25/2025 4:44,Netral
Instagram,menunu indonesia di h lagi aja sekalian,4/1/2025 22:55,Netral
Instagram,mau impor kim jong un 🔥🔥🔥,4/29/2025 17:17,Netral
Instagram,limalapan fc 🔥,4/29/2025 16:02,Netral
Instagram,berharap dia mundur malah nanti di gantikan ama tf 🤣🤣🤣,4/18/2025 14:02,Negatif
Instagram,yah ! aja boleh lo,3/5/2025 2:36,Netral
Instagram,justru dgn adanya kouta untuk melindungi pengusaha dan petani dalam kl bebas begini bisa gulung tikar,2/27/2025 19:20,Netral
Instagram,perbanyaklah kata2 sblm izroil jemput kakek,2/23/2025 9:14,Netral
Instagram,bro tak berpikir untuk,3/30/2025 22:09,Netral
Instagram,indonesia mau,4/15/2025 17:25,Netral
Instagram,tkdn di utak atik yg admbyar ini,4/14/2025 23:53,Netral
Instagram,omongon orang udah .. pilihan 58% rakyat 😂😂,4/2/2025 16:32,Netral
Instagram,angka emang real anj 😭,2/20/2025 19:13,Negatif
Instagram,yg bicara lagi ....,2/23/2025 21:34,Netral
Instagram,kalo ke bijakan dibuat asal² gini tanpa liat efek samping ... hashtag indonesia gelap kemaren fix .. impor bebas .. ...,4/26/2025 3:09,Netral
Instagram,dasar oo aturan mah di batasi lah impor kita yg usaha di karoseri truck tambang terkena juga nih dampaknya unit cina dateng teruedangkan order di dalam negeri,4/21/2025 19:30,Netral
Instagram,selamat bersaing produsen² lokal💪💪kalau gak sanup lambaikan tangan menghadap istana negara sambil membaa maa😂,4/9/2025 23:04,Positif
Instagram,sudah masuk k terendahkh negara ini?,4/29/2025 5:24,Negatif
Instagram,pada nyalahin presiden kita gk suka pakai barang import ya tinal beli barang . nyatanya semua masih suka barang inport kok 😁,4/4/2025 10:32,Positif
Instagram,lgsung beli ke petani ...gak usah beli barang .... . .. . ...lgsung ke ....,4/25/2025 15:09,Negatif
Instagram,pekok,3/1/2025 21:52,Positif
Instagram,selamat menuju kehancuran republik indonesia😂😂😂😂😂😂,3/9/2025 18:37,Negatif
Instagram,peran permerintah apa dalaelindungi produk . ah goblok .,4/10/2025 9:25,Positif
Instagram,punya presidegelantur,4/7/2025 22:39,Netral
Instagram,pabrik2 dndonesia banyak yg p gara2 impor . dan banyak penganuran sampai di sini paham gak @ @,3/22/2025 5:13,Netral
Instagram,.. ini loh presiden yang kemarin kampanye ya paling meah dan maive didukung banyak artis dan influencer plus . penasaran mereka yg ikut andil dalam terpilihnya rezim ini ada ga sedikit aja rasa bersalah dan takut azab . atau emang di otak mereka cm ada harta dan kekuasn? eh serius penasaran krn yg disengsarakan dari dukungan mereka banyak bgt,4/2/2025 16:54,Netral
Instagram,sukses ya keberlanjutan kitanya di,2/23/2025 21:25,Netral
Instagram,""" para petani ...",4/30/2025 20:05,Netral
Instagram,mantap impor bebas produk dalam negri siap bersaing menuju indonesia (,3/12/2025 7:47,Positif
Instagram,kemarin di tiktok akun buer ceek yang namanya pece bilang “denger dulu itu kan hanya import daging dan gandum” kasihan kerjya nyari selpja utk bisa menyelamatkan presiden tercinta dari blunder dia . tapi justru itu menunjuan dia si buer yang sebenernya tidak mendengarkan seluruh omongan . jelas2 presiden bilang silakan impor semupa . 😂 miris ternyata kerjn,2/27/2025 20:35,Positif
Instagram,maka sangat pantas jika di beri penilaian 5/1 memang punya otak tp tdk berpikir untuemajuan industri dalam,3/13/2025 4:10,Netral
Instagram,pengusaha lokal akan phk dan penganguran makin penjahat akan makin ..,4/30/2025 11:24,Positif
Instagram,mereka mencari f dari kebijakan imporersebut akan berpesta para pelaku kebijakan dan para .,4/8/2025 4:33,Positif
Instagram,"kalo nilai rupiah tini , mata uang terpuruk knya jadi eksportir aja biar laku",4/23/2025 10:47,Netral
Instagram,bingung ... mana rakyat indonesia itu sg banget beli barang luar kalau ginndustri dalam negeri bisa,3/11/2025 8:22,Netral
Instagram,oke gas oke gas tambah impornya oke gas 🔥🔥🔥 makan tuh impor 😜,2/20/2025 7:14,Positif
Instagram,yg bisa import ya yg ...rakyat mah mlongok buat hidup aja,4/27/2025 18:08,Positif
Instagram,petani menangis 😢,2/26/2025 15:02,Negatif
Instagram,panirn ga bisa nangani dolar yg trus melonjak pakain bekas dan sampah plastik akan berlimpah di negrni 😂,4/27/2025 22:56,Netral
Instagram,sumpah ni orang kalo gabisa mimpin mending diem ajnjir tiap buka mulut ngerugn rakyat mul baru rapa bulan loh,4/29/2025 14:29,Netral
Instagram,isinya semua .. yg pemerintah lakukan selalu .. sebenernya tinal .. apakah kita mau merubah mindset kita supaya gak bergantungpada barangluar dan mau improve memaksimalkan kelebihan diri kita masing2 unyuk melakukan,3/5/2025 17:15,Netral
Instagram,impor an akan mematikan komoditi barang2 dalam negri liat sajal kehancuran indonesia mungkin benar 2030 indonesia bakal bubar di tangan,4/11/2025 9:59,Negatif
Instagram,ngeri🔥,4/20/2025 17:00,Negatif
Instagram,tiap hari adja gebrakaya 👏🔥,4/5/2025 23:08,Netral
Instagram,tergantung masyarakatnya langsung beli ke petani dan ukm produk,3/29/2025 22:46,Netral
Instagram,kesaya apa yg terlintas di pikiraya itu terus org sekitarnya ok gak ada yg .... kalau kata dia sendiri jgn2 di pi oleh asing 😂,3/16/2025 3:09,Positif
Instagram,herman deh setiap buka bad nes . makin menyala konoha🔥,2/24/2025 14:05,Netral
Instagram,siap2 klen 58%,2/26/2025 10:17,Netral
Instagram,semakin kesini semakin heran dengan statement yang . mohon dicermati dan dipahami pak masyarakat menolaarena banyak pertimbangan . dan jangan sampai kebijakan bisa memperburuk dan masih banyak . jadi mohon lebih baik buat regulasi dan peraturan yang lebih terkait kuota dan yang terjun andil dan pengaasan lebih . lebih baik bantmkm untuk di brandingkan cintailah produk dalam . ( jangan sampai masyarakat sudah kecea dengan pemerintah karena kebijakan bapak pro dengan oligarki). ingat kampanyenya . jangan hanya sekedar 🔥🔥,4/20/2025 5:12,Netral
Instagram,kalau keputusan membeli ada di masyarakat di kota memang karena mau tidak mau harus membeli harga yg kecuali masyarakat kota yg cukup mampu (samja beli karena gengsi belmpor yg mahal) hanya masyarakat yg punya prinsip membeli dari umkm saja yg bisa sedikit hanya masyarakat yg peduli lokal lihat apakah masyarakat kita sama saja???,3/6/2025 21:55,Positif
Instagram,makin murah barang dan banyak,4/27/2025 11:17,Netral
Instagram,import pejabat,4/10/2025 4:46,Netral
Instagram,pak .,3/13/2025 14:40,Netral
Instagram,ini pilihan otak 58℅,3/18/2025 11:10,Netral
Instagram,udh ya pak 1 periode klu bsa ga nyamle 1 periode g bnget cape bnget lihat brita g bpak mlah bkin stres dn sakit kpala 😂,3/24/2025 2:18,Netral
Instagram,chinmbil saja negara ot hancur,2/21/2025 18:38,Negatif
Instagram,dia ini kalo ngomong mikir gasih?,3/26/2025 3:32,Negatif
Instagram,pribumi bisa jadi hanya penonton saja,3/16/2025 4:18,Netral
Instagram,oke gas oke ...ini kan yang kalian inginkan 58%,3/10/2025 2:35,Positif
Instagram,betapa,3/28/2025 19:29,Netral
Instagram,"katanya sasembada pangan tapi malah import dibiarkan an tanpa ini presiden seriuasembada pangan ga si?,😂",4/18/2025 17:26,Netral
Instagram,tom lembong sampai d penjara . gdliran dana d kekayn pribadinyrtinya memang bukan kejahatan .,3/2/2025 3:05,Netral
Instagram,krmn menterinysbun skrg ...nak ada oba,4/4/2025 20:05,Netral
Instagram,g takut kah dimintai pertanungjaaban kelak di hadapan . gk tanung² loh seluruh rakyat .,3/15/2025 13:59,Netral
Instagram,mati dah petani dalam,3/15/2025 15:07,Netral
Instagram,bu ga ngasih masukan bu? kan tau dampak import yang berlebihan,3/18/2025 15:22,Netral
Instagram,ko iso due pemikiran kayak . korupsi malah tambah .,4/8/2025 15:46,Netral
Instagram,ga jls ni,4/25/2025 16:24,Negatif
Instagram,king of 😂😂😂,3/24/2025 0:44,Netral
Instagram,sudah stnya petani bergabung dengan barisan presiden kita udah ga bener nih,4/7/2025 9:02,Netral
Instagram,lama2 kek bideih,3/11/2025 2:59,Netral
Instagram,tekstil udaancur . besok apalagi ya?,4/15/2025 19:56,Positif
Instagram,tepok👏🔥🔥🔥,4/23/2025 18:31,Positif
Instagram,kasus pak pak? dmpor persetujuan presiden kok ditangkap? na mau ngurus pak?,4/27/2025 13:57,Positif
Instagram,gibran jokoi .,4/28/2025 17:03,Positif
Instagram,negara ini sedang darurat ...,4/14/2025 2:44,Negatif
Instagram,terlalu .... harus ada yg berani memberi .... harga murah tp banyak pharena industri gulung ....,4/21/2025 1:05,Netral
Instagram,"kampanye : ""kita haruasembada pangan !! kita haruasembada energi !! kita tidak boleh ketergantungan sama negara lain !!"" (dengaada menebu gebu) pas udah jadi presiden : ""sekarang tidak lagi ada pembatasan silahkan yg mau impor tidan "" (dengaada pelanga pelongo)",3/25/2025 2:27,Netral
Instagram,impor priseden,3/10/2025 23:53,Netral
Instagram,aduh ayo dong diataana banyak orang pinter yang rakyat seperti kita juga tau . mereka pasti lebih tau! udaidup susah dinegeri sendiri malah dipersulit lagi sama pemerintahnya😢,3/10/2025 12:36,Netral
Instagram,pernyatn si gendut bikin pusing,3/5/2025 1:13,Netral
Instagram,g kira udah ganti ternyata cuma ganti skin😢.... dongrade,3/29/2025 7:01,Netral
Instagram,ayo bangkitlah .. stnya turun ke,4/16/2025 3:45,Netral
Instagram,akin hancur produk dalam . sangat mengerikan di mana kentrian koperasi menenjot hasil produk biar bisa laku di . sedangkan pucuk pemerintahan melakukan penembosan dan penghancuran leat barang impor yg tidak di . sadar tidak sih praboo,2/27/2025 4:12,Netral
Instagram,semakin kesini boo gemoy semakin maal dan harga para petani lokal akan,4/30/2025 5:06,Positif
Instagram,🙃 kemaren janjinypa🙃 hedeh🙃🙃 mau dibaaemana nndonesia🙃 kalau kepala gini modelnya🙃,4/23/2025 0:20,Netral
Instagram,pak harto mantu malah impor😂😂😂,3/22/2025 4:11,Netral
Instagram,bukaya berusaha utk sasembada diberbagai sektor dgn meningkatkan produk dlm negeri dgn membatasmpor ini malah membuka kran yg sebesar2nya memang ada pihak2 yg d untungkan bahkan suap menyuapun akan meningkat dan mungkin hargkan lbh murah tenganguran mungkin akan ..,4/4/2025 22:15,Netral
Instagram,makin kesini makin kliatan gak bisa,4/30/2025 18:41,Negatif
Instagram,tmbh kesini kok gtu paebijakaya 😢😢,3/12/2025 19:17,Positif
Instagram,pagi siang sore,3/18/2025 22:18,Netral
Instagram,ayo impor beras biar harganya murah,4/25/2025 3:26,Netral
Instagram,gitulah kalamur suda usur suka lupa yg disampaikan ...jadi perlu aturan umur maksimal 60 tahtuk jadi calon ...supaya jangan jadi peluptau ...,3/5/2025 2:01,Netral
Instagram,berita baik buat,3/25/2025 2:42,Positif
Instagram,keoena gentakan prank trump😂,4/18/2025 23:51,Netral
Instagram,terbukti ngak bisa mikir dan berempati pada keadn rakyatnya sendiri 😢,2/27/2025 0:05,Netral
Instagram,o keren sekali kebijakaya mantaro bana arga 58 % seperti nya,2/22/2025 16:41,Netral
Instagram,ini orang tua tau ekonomi ga sih?,3/1/2025 7:14,Negatif
Instagram,kok jadi gini😩🥲😆,3/26/2025 11:40,Positif
Instagram,yah kenapa jadi banget dah 😢😢,3/24/2025 1:23,Netral
Instagram,diturunin bisa gak sih?makin miris indonesima kebijakan gak masuk akal😢😢,2/20/2025 7:10,Negatif
Instagram,dasar,3/9/2025 3:12,Netral
Instagram,ngaur banget ni org dah,4/28/2025 19:13,Negatif
Instagram,😂😂untunk pilih dia ..,4/13/2025 14:56,Netral
Instagram,yes matilah kasaha mikro dan . dan jayalah para .,4/3/2025 7:13,Netral
Instagram,bro tidak berkaca dengan kebangkrutan . buka barang impor tanpa regulasi yang tepat bakal ngerusak produk . katanya pro pro pengen sasembada . kalo pasar impor dibuka senng bro janjn semasa kampanye cuman kalo,2/24/2025 20:06,Netral
Instagram,lindungi negeri kami,4/29/2025 19:58,Netral
Instagram,ok gas😂,3/21/2025 21:43,Positif
Instagram,harusn memang begitu! kalau dilarang yang untung yah oknum !brgnya p bisa masuk!,3/13/2025 13:25,Positif
Instagram,osang aseng . hilar,3/1/2025 0:47,Netral
Instagram,namanya juga udah kebanyakan pikiran jadi pikun dah sama program nya😂,4/29/2025 0:34,Netral
Instagram,lain kali kalau pilih pemimping cermat dan cerdas ya 😢,2/24/2025 20:35,Netral
Instagram,ngapain bikin pabrik lagi tinal cari taruh di gudang jualin online 😂,3/13/2025 6:32,Negatif
Instagram,potensi korupsi,3/24/2025 16:22,Negatif
Instagram,najong banget astagfiruoh,4/28/2025 23:37,Netral
Instagram,hasil padi petani lokal sdh ditolak . nanti akhirnya penani enan bertani dan ujung2nya lahan garapan dijual karna sengaja dimatikan oleh . dan ujung2 tanah dimiliki orang . begitulah mungkin . memiskinkan rakyatnya .,3/9/2025 6:47,Positif
Instagram,oi praboo tuh anti asing 🫵🫵🫵😡,4/7/2025 0:39,Negatif
Instagram,aduh bung boo ini teman diskusinya siapa sebenarnya?,4/30/2025 17:39,Netral
Instagram,sasembada pangan .,4/23/2025 2:02,Negatif
Instagram,😂😂😂😂... kupikir 😂😂😂 perhatikan dengan seksama pidato,3/16/2025 5:27,Negatif
Instagram,ngomognya dari dulu gembar gembor anti asing pas jd presiden taunya . laak emang nih,2/22/2025 18:40,Netral
Instagram,mungkin bisa impor peralatan ar untuk .,4/10/2025 15:29,Netral
Instagram,imporapi gak ... ... 😂,4/19/2025 17:29,Negatif
Instagram,heran makin ksini makigaco presiden siapa sih😡,3/16/2025 21:24,Negatif
Instagram,mbah boo mundur ae . nyalon lurah opo carik ae karuan daripada mumet,4/3/2025 23:04,Netral
Instagram,trus yang kurang modal dan usaha sendiri mau dikemanain pak? ga kasian sama umkm?,3/6/2025 7:16,Netral
Instagram,mf biaya balik modal kampanye . . gal usah,2/21/2025 5:37,Netral
Instagram,menuju indonesia budak 👏,2/20/2025 18:15,Netral
Instagram,"kebijakan .,..",3/21/2025 10:01,Positif
Instagram,kekgini kok jadi presiden??? 😢😢,3/5/2025 16:50,Positif
Instagram,harusnya rutkspor yg diberikan kemudahan knapa jadmpor si pa????? rakyat makin,3/24/2025 18:15,Netral
