platform,komentar,timestamp,sentimen
Instagram,aja negara tiap hari gebrakanyan 😢,5/3/2025 21:16,netral
Instagram,mampus ga tuh,5/3/2025 21:16,netral
Instagram,"katanya prsiden ,,,😂😂😂😂😂😂",5/3/2025 21:16,netral
Instagram,impor mpr - capresnya bisa kah? dari negara,5/3/2025 21:16,netral
Instagram,presiden e iki piye kok aneh² ... impor itu pak merusak . bpk ini pernah mikir nasb peternak gak ... ?,5/3/2025 21:16,netral
Instagram,pengen impor presiden dari ruia 😂,5/3/2025 21:16,netral
Instagram,dist amerika membatasmpor dengan cara menaian tarif .... lah ....?!?!?,5/3/2025 21:16,netral
Instagram,😂 mau nanges apa ketaa,5/3/2025 21:16,netral
Instagram,menuju indonesia cemas!! 👏👏👏,5/3/2025 21:16,netral
Instagram,..malah lebih ...,5/3/2025 21:16,netral
Instagram,jadi keingat beliau karena jokoi ngimpor,5/3/2025 21:16,netral
Instagram,gimana ga tambah ancur ekonomi umkm langsung bersaing dengan internasional yang kapasitasnya jauebih besar produksi dan,5/3/2025 21:16,netral
Instagram,ah agak laiih,5/3/2025 21:16,netral
Instagram,... makasi pak presiden xi jinping 🔥😍,5/3/2025 21:16,netral
Instagram,gimana bapja deh tau,5/3/2025 21:16,netral
Instagram,masuk🔥,5/3/2025 21:16,netral
Instagram,ot indonesia cemas gak nigh😂😂🔥,5/3/2025 21:16,netral
Instagram,t apa,5/3/2025 21:16,netral
Instagram,cita² sasembada pangan tapi punya hobi buka kran import😂😂,5/3/2025 21:16,netral
Instagram,tidak,5/3/2025 21:16,netral
Instagram,istighfar tiap kali baca berita kebijakaegara 😢,5/3/2025 21:16,netral
Instagram,ini samja presiden bikin mati semua usaha di dalam bahkan pertanian dan perkebunan bisa mati semukibat import yg .,5/3/2025 21:16,netral
Instagram,mampus lah produk dalam,5/3/2025 21:16,netral
Instagram,makin tmbah melonjak doar 😂 ga ngrti apa² ni blm lg blg pohon sait auya bs nyerap krbon dioksida😂,5/3/2025 21:16,netral
Instagram,guoblok 🔥🔥,5/3/2025 21:16,netral
Instagram,selangkah lebih majntuk 2030,5/3/2025 21:16,netral
Instagram,lhe terus umkm gimana,5/3/2025 21:16,netral
Instagram,presideya akilnya semua yg kluar dri mulut ni org jadi bmerang terus,5/3/2025 21:16,netral
Instagram,kasian umkm😢,5/3/2025 21:16,netral
Instagram,astagfiruah al'alazim 😭,5/3/2025 21:16,netral
Instagram,umkm 😢😢,5/3/2025 21:16,netral
Instagram,memang aneh orang,5/3/2025 21:16,netral
Instagram,makin kesini bukaya makin membela produk sebaliknya cape,5/3/2025 21:16,netral
Instagram,ngk presideya ngk akilnya parah semua 🤦,5/3/2025 21:16,netral
Instagram,makan tuh pilihan klian 58% dikasiidup maju malah mau balie orba makan tuh,5/3/2025 21:16,netral
Instagram,adain aja lagi fitur import dari china di,5/3/2025 21:16,netral
Instagram,macan asia cuma soeharto ygy inimah kucing anorsia 😂😂,5/3/2025 21:16,netral
Instagram,pak negara lain lagi genjar2'nya jualan produk local mrka bersaing bahkan membatasi produk selaiegara mrka lah kok hm talah bok ya umkm local di bntu biar bisa trkenal trs bisa di jual di,5/3/2025 21:16,netral
Instagram,seharusnya impor di p aja manftkan yg di,5/3/2025 21:16,netral
Instagram,hilang dah,5/3/2025 21:16,netral
Instagram,gue berharap imaahdi cepat datang lah udah males liat begini,5/3/2025 21:16,netral
Instagram,iki piy . ..,5/3/2025 21:16,netral
Instagram,diatur aja bisa ...apalagi d,5/3/2025 21:16,netral
Instagram,😂😂😂😂😂 ter epic @,5/3/2025 21:16,netral
Instagram,bukaya tambah memperburueadn ya?,5/3/2025 21:16,netral
Instagram,2030 indonesia .😂😂😂,5/3/2025 21:16,netral
Instagram,katanya mau dukung,5/3/2025 21:16,netral
Instagram,ampun ...,5/3/2025 21:16,netral
Instagram,dibilang semakin gelap kok panas😂😂😂😂,5/3/2025 21:16,netral
Instagram,ini ng tiap hri critanya tentang pas dia taruna mulu jadni jadni 👏,5/3/2025 21:16,netral
Instagram,"tapi katma akilnya ,,,",5/3/2025 21:16,netral
Instagram,ekspor used cking oil tolong segera di buka .saya sangat .kami sebagai sulier pt pelaku ekspor sangat kehilangan mata pencarian @,5/3/2025 21:16,netral
Instagram,keknya pahala udah banyaarena sering istighfar karna ngebaca,5/3/2025 21:16,netral
Instagram,rkyat kecil yg msh bnyak dibngin slalu membel siun yg satu sirkel sama jki pasti di bela ..nih lihat fakta,5/3/2025 21:16,positif
Instagram,@ @ gimana ini ??,5/3/2025 21:16,netral
Instagram,mungki yg disebut ama kalo ada pemimpiegara yang mau cium bokongnya dia utk nego tarif import .....hasilnya penghapusan kuota dan mau angkut penk gaza ke,5/3/2025 21:16,netral
Instagram,bebas impor = rupiah semakin,5/3/2025 21:16,netral
Instagram,"semakin kelihatan seberapa kualitas ""...",5/3/2025 21:16,netral
Instagram,bro meng-chaos,5/3/2025 21:16,netral
Instagram,bertanya bukaya banyaasus korupsi besar dri kgiatan impor ya mulai dri sapi gula batubara beras d nilainya,5/3/2025 21:16,netral
Instagram,ada yg mau impor gugi ...,5/3/2025 21:16,netral
Instagram,duh ..pikir2 dulu ..😢😢,5/3/2025 21:16,netral
Instagram,kaya umkm nya mati karna impor yang,5/3/2025 21:16,netral
Instagram,kadang kalo ngomoa mikir sdh tua kali,5/3/2025 21:16,netral
Instagram,alixpre tolong 😢😢,5/3/2025 21:16,netral
Instagram,satu bagus tapi kok jadi maju kena mundur kena ..,5/3/2025 21:16,netral
Instagram,ramalan jelek para indigo kok malah dibuat .. bukaya di antisipasi ...😮 *beliau ini memang bukan sembarang ..🔥,5/3/2025 21:16,netral
Instagram,.....,5/3/2025 21:16,netral
Instagram,perusahn dalam negeri maal krn perusahn tidak mampu bersaing dgn barang import yg jauh lebih murah otomatis kejahatan meningkat 😂😂,5/3/2025 21:16,netral
Instagram,mana dipersilahkan kepada 02 58% ok gas ok gas,5/3/2025 21:16,netral
Instagram,tujuan aslinypa (?),5/3/2025 21:16,netral
Instagram,kasihan petani yang pas masa panen malah pada impor beras dan komoditi . harganya bakal jatuh jauh sementara harga k tini dan potensi hama sangat mungkin terjadi 😢,5/3/2025 21:16,netral
Instagram,umkm🔥🔥🔥,5/3/2025 21:16,netral
Instagram,yg milih kaum 58% kena imbas e semua @ @ yo,5/3/2025 21:16,netral
Instagram,makin kesini makin .!,5/3/2025 21:16,netral
Instagram,pleciden,5/3/2025 21:16,netral
Instagram,tambah lagi,5/3/2025 21:16,netral
Instagram,😂😂😂😂kapok ... maren jemput aspti pake pesaat sekarang menekan rakyat ...😂😂😂😂,5/3/2025 21:16,netral
Instagram,menghancurkan industri dalam negri @,5/3/2025 21:16,netral
Instagram,kirain bakal jadi kayak alm pak harto tegas dan ibaa ..,5/3/2025 21:16,netral
Instagram,presiden gatau lagi mau komen,5/3/2025 21:16,netral
Instagram,ympun 😞😞,5/3/2025 21:16,netral
Instagram,hasil joget 🔥🔥👏,5/3/2025 21:16,netral
Instagram,yg lokal gulung tikar 😂😂😂,5/3/2025 21:16,netral
Instagram,alhamduliah imanku makin bertambah karna tiap lihat berituto istigfar terus 😌,5/3/2025 21:16,netral
Instagram,jir garangnyal doang🗿,5/3/2025 21:16,netral
Instagram,gkan . gua . karena semua itu cuma . . percayalah semukan berjalan seperti,5/3/2025 21:16,netral
Instagram,banyak yg blunder sama judul nya padahal maksudnya ga impor an,5/3/2025 21:16,netral
Instagram,sangat kecea sekali saya memilih dia ketika pemilu .,5/3/2025 21:16,netral
Instagram,berar banget cobn setiap baca berita bapak …,5/3/2025 21:16,netral
Instagram,peteng .,5/3/2025 21:16,netral
Instagram,gimasib produk lokal?,5/3/2025 21:16,netral
Instagram,setujji para kaum yg menolak impor apakah semua beli produk dalam negri meskipun harga lebih mahal 👏,5/3/2025 21:16,netral
Instagram,.. yg penting pajak .. daripada peras pajae .. yg impor mobil d kenainpajak itk,5/3/2025 21:16,netral
Instagram,kurasa pak prediksen kita ni ada dendam sm negara . sukak2 kucengnyja . cemana ga makin gelap negara konoha kita .,5/3/2025 21:16,netral
Instagram,negarnda tempat sampah target pasar produuar 😂,5/3/2025 21:16,netral
Instagram,oke gas oke gas 😂,5/3/2025 21:16,netral
Instagram,apa namanya kalo bukan bodoh? memang benar² /,5/3/2025 21:16,netral
Instagram,import gimana mau ..makin sg aja pejabat lahan korupsi bisa,5/3/2025 21:16,netral
Instagram,china makin . org chinsli dagang . mati lha chindo am pedagang pribumi😢,5/3/2025 21:16,netral
Instagram,kacau 😌,5/3/2025 21:16,netral
Instagram,"kalian berharap di tangan praboo indonesia lebih baik?? sedangkan ia kalah 2x , ekspektasi tetaplah berdoa yang baik untuk negri hnya keajaiban yang bisa menjadikan indonesia lebih",5/3/2025 21:16,netral
Instagram,koaya gda pikiraya begitu?,5/3/2025 21:16,netral
Instagram,udopele kah?,5/3/2025 21:16,netral
Instagram,menuju indonesia,5/3/2025 21:16,netral
Instagram,sekaran nyeseln,5/3/2025 21:16,netral
Instagram,ada gak sih berita positif di,5/3/2025 21:16,netral
Instagram,selamat datang indonesia,5/3/2025 21:16,netral
Instagram,semakin ....coba berani gak terapkan seperti amerika semua barang impor kena tarif minimal 32% ....... gak berani kan???,5/3/2025 21:16,netral
Instagram,apasi .... 😮 statement yg mindbloing 😮lebih parah dri sebelumnya . bt kenapa gak ekspor yg digalaan yanpa harus impor nya ? h????,5/3/2025 21:16,netral
Instagram,miris klo udah,5/3/2025 21:16,netral
Instagram,trus ada tkdn buat apa??? 😮‍💨😮‍💨😮‍💨,5/3/2025 21:16,netral
Instagram,gak belajar darmpor tekstlegal dan thrifting yah pak? udah sampe matndustri tekstil kita sekarang industri yg lain mau dibuat mati . otomotif aja udah susah idup .....,5/3/2025 21:16,netral
Instagram,cap bener omongan co,5/3/2025 21:16,netral
Instagram,ngapah jadi gini si pak !!!,5/3/2025 21:16,netral
Instagram,mulyono jilid 2 ini,5/3/2025 21:16,netral
Instagram,teknik reversntah ap yg direncanakan tp g percaya sama . krn kondisi dunia ya bisa .,5/3/2025 21:16,netral
Instagram,ampun,5/3/2025 21:16,netral
Instagram,kyk gini harus berpendapat dengan sopan kah??,5/3/2025 21:16,netral
Instagram,umkm gulung ...banjir produk,5/3/2025 21:16,netral
Instagram,mf nih cuma menanyakan kalau emang begitu berarti bisa berdampak pada masyarakat pelakmkm brand local . akan . terus perputaran pelaksaha localnya gimna ?,5/3/2025 21:16,netral
Instagram,ah gaat 😂,5/3/2025 21:16,netral
Instagram,setuju paarena dimana2 neraca perda harueimbang antara ekspor dengan maka kita harus berusaha menghasilkan supaya bisa diekspor sehina devisa kita bisa .,5/3/2025 21:16,netral
Instagram,"ayolah masukin sperpart2 kendarn2 ..... ambil yg dndo , mak dan ....🔥🔥🔥🔥",5/3/2025 21:16,netral
Instagram,sekarang siapa yang omon-... 😭,5/3/2025 21:16,netral
Instagram,jadi presiden tambah parah kerja,5/3/2025 21:16,netral
Instagram,ketahuan aslinya dia don't care sama umkm,5/3/2025 21:16,netral
Instagram,tah kek mana besoebijakaya .,5/3/2025 21:16,netral
Instagram,hancur negara ini di tangan orang produk tekstil aja hancur karena impor produk dari china menjamur tanpa di,5/3/2025 21:16,netral
Instagram,58 % na paham soal ini yang penting ok ga ok,5/3/2025 21:16,netral
Instagram,🔥🔥🔥🔥🔥🔥,5/3/2025 21:16,netral
Instagram,katanya mau bangun kedaulatan rakyat @ . impor kau buka .. presiden,5/3/2025 21:16,netral
Instagram,mari berpikiasional kalau material dasar di negeri berkurang lalu apa yg mau dmpor? setidaknya penuhi dulu kebtuhan dalam negeri sisanya boleh,5/3/2025 21:16,netral
Instagram,impor boleh .....?,5/3/2025 21:16,netral
Instagram,siapa sih ni yg milih?,5/3/2025 21:16,netral
Instagram,lah ku kira tidak ada batasan ternyata impor😢😢😢👏👏👏😂,5/3/2025 21:16,netral
Instagram,"tiap hari adj jd ""kapan indonesia aras "" 🤔 bikin melongo trus🥲",5/3/2025 21:16,netral
Instagram,indonesia masih belum bangkrut?,5/3/2025 21:16,netral
Instagram,saarepmu 🔥,5/3/2025 21:16,netral
Instagram,elcome kehancuran produk umkm 👏👏👏,5/3/2025 21:16,netral
Instagram,ndasmu/,5/3/2025 21:16,netral
Instagram,impor presiden sama menteri aja yuks biar lebih bagus🔥🔥,5/3/2025 21:16,netral
Instagram,kpn punya pemimpiegaraan,5/3/2025 21:16,netral
Instagram,aneh banget emng 😂,5/3/2025 21:16,netral
Instagram,harusnya peluang export dibuka lebar kok malah .,5/3/2025 21:16,netral
Instagram,bapaena penyakit kayanya deh apa si nama penyakitnya tuh? t kalo,5/3/2025 21:16,netral
Instagram,hah?????,5/3/2025 21:16,netral
Instagram,impor besar2an pdhl pas kampanye mau memajukan umkm👏🏻,5/3/2025 21:16,netral
Instagram,pak ini kalo semua boleh nanti barang cina yang diblokir us bakal di buang ke indonesia,5/3/2025 21:16,netral
Instagram,jogetin dulu gak sih 😂,5/3/2025 21:16,netral
Instagram,ga sesusai jnj 🙄,5/3/2025 21:16,netral
Instagram,kek mana isi kepalanya ke semua omongaya😂,5/3/2025 21:16,netral
Instagram,.. ngikutin jejak mahaguru,5/3/2025 21:16,netral
Instagram,g mau impor tai boleh,5/3/2025 21:16,netral
Instagram,itu bpk presiden membuka kran impor secara bebas mendapat bisikan dari mana ..... ....,5/3/2025 21:16,netral
Instagram,payah kalo pensiunan tentara tidak memikirkaasib rakyat,5/3/2025 21:16,netral
Instagram,ancu negeriku tercinta‼️,5/3/2025 21:16,netral
Instagram,kebijakaya merusak negara ada yg membela ke,5/3/2025 21:16,netral
Instagram,jadni yg dimaksud 2030 indo bubar pak?,5/3/2025 21:16,netral
Instagram,sesuai pendapat begaan ekonomi alm rizal,5/3/2025 21:16,netral
Instagram,😂 boleh inport pejabat gak? kalo bisa pejabat dari karna lama2 rakyat antipati sama pejabat indonesia😂😂😂,5/3/2025 21:16,netral
Instagram,mari kita bangkrutkaegara ini mantap! shop dah bisa belanja dr luar negeri belon ya?,5/3/2025 21:16,netral
Instagram,lagi nunuin statemen luhut : salah mu sendiri tidak bisa bersaing 🗿,5/3/2025 21:16,netral
Instagram,hore ......................,5/3/2025 21:16,netral
Instagram,pastikan ranmu dibaah tertib dan . bisa?,5/3/2025 21:16,netral
Instagram,gimana sih 😭 tiap harstigfar mulu denger berita,5/3/2025 21:16,netral
Instagram,apa ya di dalam isi otak 58,5/3/2025 21:16,netral
Instagram,seharusnya pak tom lembong dibebaskan dengan steatment,5/3/2025 21:16,netral
Instagram,yang pelaak presiden ukraina yang lucu presiden,5/3/2025 21:16,netral
Instagram,yang bilang anti asing sekarang jadi antek .,5/3/2025 21:16,netral
Instagram,impor manufaktur dalam negeri penganuran biaya sosial defisit ekspor hanya hasil . skenario buruk !!,5/3/2025 21:16,netral
Instagram,banjir produk . 🔥🔥🔥,5/3/2025 21:16,netral
Instagram,presidenya sableng aplg mentrinya garong,5/3/2025 21:16,netral
Instagram,niasil ambisi tau kan knp brtahun² dia mencalonkan presiden tpi ga kepilih krn tuhan mengetahui apa yg tidaita knp skrng di kabulkan dia jdi presiden krn biar kaum dzolieleaum buzer melek alaupun sya terkena dampaknya dan ga ikut milih dia jdi presiden setidaknya sya bukan tergolong ..,5/3/2025 21:16,netral
Instagram,kenapa ga bantu ekspor sih 😢,5/3/2025 21:16,netral
Instagram,petani dan peternak suruh goyang sadbor aja pak biar semua,5/3/2025 21:16,netral
Instagram,sasembada pangan ??? 😆😆😆,5/3/2025 21:16,netral
Instagram,kebal azab anjir😂,5/3/2025 21:16,netral
Instagram,yah semoga usaha sablonan suami dan rekan2 sabloners tidaj terdampak🥺,5/3/2025 21:16,netral
Instagram,cepatlah 5 tahun 😢,5/3/2025 21:16,netral
Instagram,patut la prediksinya indonesia . rupanya ini alur .,5/3/2025 21:16,positif
Instagram,miri 🇮🇩👉🤸🏿‍♂️🤸🏿‍♂️🤸🏿‍♂️,5/3/2025 21:16,netral
Instagram,klo saya justru ..karena selama ini dengan pembatasan impor yg untung p ...bukja g ntar diatur ulang😂😂,5/3/2025 21:16,netral
Instagram,setuju sama pak . terutama impor barang pendukung produksi produksi pertanian dan . serta pendukung produksi yang lain biar tercipta banyak ukm dan kita bisa mulai atm barang2 tersebuapi kalau impor barang pangan sore gk,5/3/2025 21:16,netral
Instagram,kalau gk diaasi pabrik2 indonesia bisa p ....terakhir indonesia bisa menjadi negara,5/3/2025 21:16,netral
Instagram,menyala presidenku 🔥🔥🔥,5/3/2025 21:16,netral
Instagram,yg mau bikin hancur ternyata dia 😂 .. hancur mina😂,5/3/2025 21:16,netral
Instagram,20th gk milih ternyata pilihan yg .,5/3/2025 21:16,netral
Instagram,aduh 😂😂,5/3/2025 21:16,netral
Instagram,st amerika bikin biaya impor buat batasin produk luar + ningkatin produk dalam eh disini malah bebas 😂,5/3/2025 21:16,netral
Instagram,lah umkm gmn 😂 harus tetap di bikin regulasi,5/3/2025 21:16,netral
Instagram,hanc ..😂😂,5/3/2025 21:16,netral
Instagram,... impor d tanpa ... matilah petani ...,5/3/2025 21:16,netral
Instagram,impor aja kerjanya hey buka mata hidung mulut kerongkongan kalo bismpe negara lu itu subur harusnya fokuskan dana ke infrastruktur pertanian dan pengembangan lahan untuk meningkatkan harga saing di negri malah impor dasar fat pig,5/3/2025 21:16,netral
Instagram,boleh mundur aja gak?,5/3/2025 21:16,netral
Instagram,saya tak ikut memilih dia utk periode,5/3/2025 21:16,netral
Instagram,petani bakal singkong d semua . . pabrionveksi gulung pakaian impor banjir ... siap2 dah ...,5/3/2025 21:16,netral
Instagram,nkri dan manchester united sedang tidak saja 🔥,5/3/2025 21:16,netral
Instagram,pak yg membuat jalan kearah jurang dan p yg menjoroaegara masue .😭😭😭,5/3/2025 21:16,netral
Instagram,impor dari luar lebih terjangkau dan barang lebih exsated itu lh arga negara indo 🔥🔥🔥,5/3/2025 21:16,netral
Instagram,oke gas impor ( makin sempiuh lapangan kerja indonesia harusnya mah di batasi masalah tapi di perbanyak ekspor biar lapangan kerja banyak ngurangin penganuran ) kalo ekspor kagda bagian duitnya kali yh 🤦🏻🤦🏻🤦🏻,5/3/2025 21:16,netral
Instagram,pak cobgak tenang ..dtimbang mateng2 dl ..indonesia ni klo dsuor pemerintah sakin ga kalah sm,5/3/2025 21:16,netral
Instagram,produk lokal ot rip 😢,5/3/2025 21:16,netral
Instagram,dan perlu kalean tahu import2 itu ladang cuan,5/3/2025 21:16,netral
Instagram,seharusnya ekspornya . biar orang luar beli . 🤦,5/3/2025 21:16,netral
Instagram,bener-bener takdir indonesia punya presiden gak ada yg pernah 2 terakhir terburuk sepanjang sejarah . yg ini lebih parah casing nya doanagah kebijakaya mencerminkan dia gak ngerti apa-apa ngurus negara selain slogan dan mbg,5/3/2025 21:16,netral
Instagram,siapa hayo yang akhirnya menyesal pilih dia 😢,5/3/2025 21:16,netral
Instagram,mafia suka,5/3/2025 21:16,netral
Instagram,siapa sih yang nyoblos nih orang tua?,5/3/2025 21:16,netral
Instagram,klo kata gue mah mending istirahat aja .,5/3/2025 21:16,netral
Instagram,gol bunuh diri 🔥🔥🔥🔥,5/3/2025 21:16,netral
Instagram,buah impor bakaebih murah lagi gak nih?,5/3/2025 21:16,netral
Instagram,presiden paling parah dlm,5/3/2025 21:16,netral
Instagram,janji ..,5/3/2025 21:16,netral
Instagram,"dari sekian banyaknya ""indonesia "" yang direalisasikan 😂",5/3/2025 21:16,netral
Instagram,impor dpr sekali-,5/3/2025 21:16,netral
Instagram,ga bahaya pak untuk umkm startup indo ini bisa hancurkan ekonomi,5/3/2025 21:16,netral
Instagram,kasian petani😂,5/3/2025 21:16,netral
Instagram,jgn sampa tidak loka tentunykan,5/3/2025 21:16,netral
Instagram,dikata jugp dia mah mikirin dirinya rapa kali nyalonin kalah mulu endingnya nah skrg pas menang aktunya bales dendam ke .. mampus lu rakyat kecil !!!,5/3/2025 21:16,netral
Instagram,susah kan jadinya klo pemimpin punya penyakit stroke na nyambung antara dan mulut sama kek mertua perempuan g lelah saya menghadapi apalagni jd pemimpiegara 🙈🙈🙈😭,5/3/2025 21:16,netral
Instagram,lah dulu masih kampanye ga boleh impor2 krna ktanya indo pun serbda😂😂,5/3/2025 21:16,netral
Instagram,dimakzulkan jadi . lah ti yantinya . gini amat,5/3/2025 21:16,netral
Instagram,rakyat makin balangsak 😢,5/3/2025 21:16,netral
Instagram,og my god apalagni😮😮,5/3/2025 21:16,netral
Instagram,pentingnya ngomong dipikir dan riset dulu 😢,5/3/2025 21:16,netral
Instagram,kok impor????bukaya ekspor,5/3/2025 21:16,netral
Instagram,nambah ngeri apalagi ci na in do punya koneksi langsung ke ci na makin merajalela products impor ci,5/3/2025 21:16,netral
Instagram,emang niat di hancuriih negara sama dia😂,5/3/2025 21:16,netral
Instagram,negara lain berfokus menunakan barang2 dalam negerni malah buka kran ... justru st ini lebih baik memaksimalkan produk2 dalam negeri agar pelaksaha dalam negeri bisa lebih ..,5/3/2025 21:16,netral
Instagram,cina makin fu senyum .,5/3/2025 21:16,netral
Instagram,cintailah indonesia ❤️,5/3/2025 21:16,netral
Instagram,harusnya si di stop impoakyatnya harus di paksa beli barang² dalam negri biar ekonomi jalan🗿. lebih bagus lagi kalo banyakan,5/3/2025 21:16,netral
Instagram,dasar ...,5/3/2025 21:16,netral
Instagram,harusnya ekspor yini😂😂,5/3/2025 21:16,netral
Instagram,... presiden mana nyampe pikiraya sampe ke,5/3/2025 21:16,netral
Instagram,kasian petani dan peternak,5/3/2025 21:16,netral
Instagram,mantab menunu hasilnya 6 bulan ...perusahn mana lagi yg mau phk ribuan,5/3/2025 21:16,netral
Instagram,bisa beli leat aliexpre lg dong😂,5/3/2025 21:16,netral
Instagram,gmn 58% yg katanya siapa pun presideya ga p harus kerja sendirni bukti nyata presiden ga pro sma rakyat sendiri😂😂😂😂,5/3/2025 21:16,netral
Instagram,pakian cina sama harga sembako bakal di manipulasi,5/3/2025 21:16,netral
Instagram,silahkan import pasti pajaknya mahal,5/3/2025 21:16,netral
Instagram,cintailah produk2 dalam guna,5/3/2025 21:16,netral
Instagram,penasehat ekonominya sapo,5/3/2025 21:16,netral
Instagram,makin menjilat ludah,5/3/2025 21:16,netral
Instagram,ndas mu 😂.,5/3/2025 21:16,netral
Instagram,perasn pas kampanye kgak gini dah 😂😂,5/3/2025 21:16,netral
Instagram,ni manusia niat jdi presiden kagak sih😂 katanya bersama,5/3/2025 21:16,netral
Instagram,lo yakin keran impor dibuka?....cina bakal banjirin barang-barang mereka masue ....kiu mereka bisa bikin semua barang dengan harga jual yang sangat ....apa ga pada p tuh pabrik-pabriitpalagi mesin-mesin kita masih jadul jauh dibandingkan mesin-mesin pabrik ....mikir ....belum apa-apja phk dimana-....lo harus pro pebisnis bukan .....kalo pebisnis pabriknya kan rakyat dapet pekerjn dengan can hapuemua pungli dari mulai uang keam lah dan lain-lain biar bisa kompef @,5/3/2025 21:16,netral
Instagram,ok gas,5/3/2025 21:16,netral
Instagram,"""tiga jurus "" hanya omon- mbg juga omon-omon cuma umpan suara duitnya dari mana lalu logistiknya hilirisasi? impian lama yang jauh dari penuh masalah tenaga kerja dan ....mau gabung brics ga langsung turunin tarif dari janji kosong!",5/3/2025 21:16,netral
Instagram,sebelum penerapan tarif rupiah sudah badai phk sudah di mana- dan deflasi telah . tarif ekspor dari donald trump menandakan kr internal itu dengan kr .,5/3/2025 21:16,netral
Instagram,phk menurut data dari kspi sampai 60rb orang sudah di phk sampai dengan bulan .....terang dari mana,5/3/2025 21:16,netral
Instagram,katanya mau jadi negara mandiri? kok ini malah import dibebaskan? gmn dengan devisa indonesia??,5/3/2025 21:16,netral
Instagram,kaum beg presiden pilihan . gue gak milih tapkutagerasain kebijakan presiden pilihan .,5/3/2025 21:16,netral
Instagram,menunu selanjutnya keterbatasan berfikir satu senegara,5/3/2025 21:16,netral
Instagram,saya cuma pengen jualan dengan tenang pak….. 😢,5/3/2025 21:16,netral
Instagram,abis donk umkm ...,5/3/2025 21:16,netral
Instagram,pikirnya negarsal dapet cuan aj bodo amat sama petani d gt de ngerti kan pikiraya sebatas mana tuh pimpinan 😂😂😂😂,5/3/2025 21:16,netral
Instagram,/1 terlalu banyak untuk menilai cara,5/3/2025 21:16,netral
Instagram,...... presiden pilihan e sopo ki,5/3/2025 21:16,netral
Instagram,mau bikin 3jt uangnya dari ....housing drifen by demand bukan by siapa yang mau beli kalo gda ....yang ada jadi rumah kosong yang tinal,5/3/2025 21:16,netral
Instagram,matinya ekonomi ...,5/3/2025 21:16,netral
Instagram,kalau gitu bebasin tom lembong,5/3/2025 21:16,netral
Instagram,siapa sekarang yang aseng anjg 😂😂,5/3/2025 21:16,netral
Instagram,yah gimana mau maju impor mulu yg di harusnya cintai dulu produk lokal supaya ekonomi,5/3/2025 21:16,netral
Instagram,bukaya ekspor malah impor😢,5/3/2025 21:16,netral
Instagram,"dimana-mana yg main impor """" . gimasib umkm pak?gimasib petani lokal pak?drpd buka kuota impor mending kasih insentif buat produsen lokal atamkm spy bs",5/3/2025 21:16,netral
Instagram,indonesia slamanykan sulit u tuk slalu dlm bayang2 pengaruh harusnya dgn gertakan amerika ini pemerintah dan masyarakat haruadar betapa lemahnya negara satu2nya solusi harus mandiri atau minimaebih banyak suort produksi dlm negeri drpd luar kan sdh terbukti hilirisasi nikel sdkt mendobrak ekonomi harusnya sektor yg lain jg bisa d genjot untuk produksi dlm lah ini mafia impor senang n,5/3/2025 21:16,netral
Instagram,😂mi narsis nyaring bunyi kosong asal bacot nya 😂😂,5/3/2025 21:16,netral
Instagram,janjinya doang 1$ 50 sekarang mau ...tahun 2030 1$ ...hancur ini,5/3/2025 21:16,netral
Instagram,😂 gelap,5/3/2025 21:16,netral
Instagram,"masa ga kebaca ketika ,,,",5/3/2025 21:16,netral
Instagram,gilak bene statementnya doyan banget bikin rusuh 😔,5/3/2025 21:16,netral
Instagram,gelombang phk semain pabrik pada meraja lela ras uang rakyat 🔥👏🔥👏🔥,5/3/2025 21:16,netral
Instagram,"gak mkir petani macam kluarga n arga skng saya termsuk umkm yg laiy bencana klo impor dibuka tanpa keraegara berkembang yg belum ada kemandirian industri jgn lah dibandingkan dgegara maju mreka pun impor gak ""an ada ""ay klo yg dimaksud impor ""an mungkin buat bahan baku industri agar jln itu gak ny tment pertanian peternakan hadeh susah jg y klo pemangku adatny baperan gak mau klah sma vietnam yg naar ke as nol persen tarif sy aja yg bodoh dlm ilmu perekonomian bisa melihat kegelapan klo msh dijalankn itu kbijakan blm lagi efisiensi laan kmentrian yg banyak itu kn gak seimbang dgn ucapan serta tindakan smga bisa lbh melek dan engarkan apa "" guru besar jg cuma """" 🙏 sering bluder bkin ihsg",5/3/2025 21:16,netral
Instagram,yg penting tarif jelas pasti cuaegara jd pasar,5/3/2025 21:16,netral
Instagram,sakarepmu es,5/3/2025 21:16,netral
Instagram,asli ternyata kosongn . voter 02 mana nih pertanung jaabaya?😂,5/3/2025 21:16,netral
Instagram,k pilihan,5/3/2025 21:16,netral
Instagram,sasembada pangan dan fd estate : lu bng,5/3/2025 21:16,netral
Instagram,parah x😢😢,5/3/2025 21:16,netral
Instagram,kasian umkm,5/3/2025 21:16,netral
Instagram,udahlah rusak perekonomian . persoton,5/3/2025 21:16,netral
Instagram,gompetei orang jadi,5/3/2025 21:16,netral
Instagram,negara lain sibuk persiapan pd pemerintah konoha sibuk nyiksa rakyatnya,5/3/2025 21:16,netral
Instagram,dah mulai pikun ini ... bebas ...,5/3/2025 21:16,netral
Instagram,heran sama yg,5/3/2025 21:16,netral
Instagram,terus rakyatmu piye ..kalau cuma begini kebijakan yg bapaeluarkan ya tinal menunu bubar,5/3/2025 21:16,netral
